0.6842105263157895,0.6842105263157895,0.6842105263157895,0.6842105263157895,0.6842105263157895,0.6842105263157895,0.6842105263157895,0.6842105263157895,0.6842105263157895,0.6842105263157895
0.7631578947368421,0.7105263157894737,0.7631578947368421,0.6842105263157895,0.7105263157894737,0.7368421052631579,0.7894736842105263,0.7894736842105263,0.7368421052631579,0.7368421052631579
0.631578947368421,0.6842105263157895,0.7631578947368421,0.7368421052631579,0.7631578947368421,0.8421052631578947,0.6842105263157895,0.8421052631578947,0.7631578947368421,0.7105263157894737
0.8157894736842105,0.7105263157894737,0.6578947368421053,0.7368421052631579,0.8157894736842105,0.7631578947368421,0.6842105263157895,0.7105263157894737,0.7894736842105263,0.6578947368421053
0.8157894736842105,0.7631578947368421,0.8421052631578947,0.7894736842105263,0.7894736842105263,0.6842105263157895,0.7368421052631579,0.6842105263157895,0.8157894736842105,0.7894736842105263
0.8947368421052632,0.8421052631578947,0.8157894736842105,0.8421052631578947,0.7368421052631579,0.7894736842105263,0.8421052631578947,0.7631578947368421,0.7894736842105263,0.868421052631579
0.7894736842105263,0.868421052631579,0.7894736842105263,0.7894736842105263,0.868421052631579,0.868421052631579,0.868421052631579,0.7105263157894737,0.7894736842105263,0.8157894736842105
0.8947368421052632,0.7894736842105263,0.7368421052631579,0.868421052631579,0.7894736842105263,0.8421052631578947,0.868421052631579,0.8157894736842105,0.7631578947368421,0.7631578947368421
0.8421052631578947,0.8421052631578947,0.7894736842105263,0.8157894736842105,0.7631578947368421,0.7894736842105263,0.7368421052631579,0.7368421052631579,0.7894736842105263,0.8157894736842105
0.7894736842105263,0.8157894736842105,0.8157894736842105,0.7894736842105263,0.868421052631579,0.7368421052631579,0.8947368421052632,0.7631578947368421,0.8947368421052632,0.868421052631579
0.7894736842105263,0.7631578947368421,0.8421052631578947,0.7894736842105263,0.9210526315789473,0.868421052631579,0.7894736842105263,0.7631578947368421,0.8421052631578947,0.7894736842105263
0.868421052631579,0.8157894736842105,0.868421052631579,0.7631578947368421,0.9210526315789473,0.8421052631578947,0.7894736842105263,0.868421052631579,0.8157894736842105,0.8421052631578947
0.7631578947368421,0.8947368421052632,0.7368421052631579,0.7631578947368421,0.7368421052631579,0.868421052631579,0.868421052631579,0.7105263157894737,0.7894736842105263,0.868421052631579
0.8421052631578947,0.7631578947368421,0.7105263157894737,0.868421052631579,0.7894736842105263,0.8157894736842105,0.8157894736842105,0.8157894736842105,0.868421052631579,0.8947368421052632
0.868421052631579,0.8421052631578947,0.7894736842105263,0.7894736842105263,0.6842105263157895,0.8421052631578947,0.9210526315789473,0.8157894736842105,0.9210526315789473,0.8421052631578947
